Processing Status,Material,Material Description,Plant,Storage Location,Movement type,Qty in unit of entry,Unit of Entry,Order,Message Number,Created On,Error date,WBS Element,Error Text
,1180163B-X1S,PL 3/4 x 16 x 1'-8,HS02,PROD,261,2,EA,1000667601,076,3/13/2019,3/13/2019,D-1180163-10341,Special stock PROD Q D-1180163-10341 1180163B-X1S of this material does not exist
,1180163B-X1S,PL 3/4 x 16 x 1'-8,HS02,PROD,261,2,EA,1000667559,076,3/14/2019,3/14/2019,D-1180163-10287,Special stock PROD Q D-1180163-10287 1180163B-X1S of this material does not exist
,1180301A-04100_CS,PL 4 x 74 x 40'-1,HS01,RAW,261,"10,341.500",IN2,1000670631,021,3/11/2019,3/11/2019,D-1180301-10008,"Deficit of Project stock unr. 8,796.500 IN2 : 1180301A-04100_CS HS01 RAW Q"
,1180301A-04100_CS,PL 4 x 74 x 40'-1,HS01,RAW,261,"7,455.500",IN2,1000670629,021,3/11/2019,3/11/2019,D-1180301-10008,"Deficit of Project stock unr. 5,910.500 IN2 : 1180301A-04100_CS HS01 RAW Q"
,1180301A-04101_CS,PL 4 x 74 x 33'-3,HS01,RAW,261,"6,184.500",IN2,1000670632,021,3/11/2019,3/11/2019,D-1180301-10008,"Deficit of Project stock unr. 1,067.000 IN2 : 1180301A-04101_CS HS01 RAW Q"
,1180301A-13G20-BA,PL 4 x 20 x 32'-11 3/4,HS01,PROD,261,1,EA,1000656598,076,3/8/2019,3/8/2019,D-1180301-11486,Special stock PROD Q D-1180301-11486 1180301A-13G20-BA of this material does not exist
,1180301A-13G20-BB,PL 4 x 20 x 39'-10,HS01,PROD,261,1,EA,1000656598,076,3/8/2019,3/8/2019,D-1180301-11486,Special stock PROD Q D-1180301-11486 1180301A-13G20-BB of this material does not exist
,1180301A-13G20-TA,PL 4 x 14 x 39'-10,HS01,PROD,261,1,EA,1000656598,076,3/8/2019,3/8/2019,D-1180301-11486,Special stock PROD Q D-1180301-11486 1180301A-13G20-TA of this material does not exist
,1180301A-13G20-TB,PL 4 x 14 x 32'-10 5/16,HS01,PROD,261,1,EA,1000656598,076,3/8/2019,3/8/2019,D-1180301-11486,Special stock PROD Q D-1180301-11486 1180301A-13G20-TB of this material does not exist
,1180301A-13G22-BA,PL 4 x 20 x 32'-11 3/4,HS01,PROD,261,1,EA,1000656599,076,3/15/2019,3/15/2019,D-1180301-11524,Special stock PROD Q D-1180301-11524 1180301A-13G22-BA of this material does not exist
,1180301A-13G22-BB,PL 4 x 20 x 39'-10,HS01,PROD,261,1,EA,1000656599,076,3/15/2019,3/15/2019,D-1180301-11524,Special stock PROD Q D-1180301-11524 1180301A-13G22-BB of this material does not exist
,1180301A-13G22-TA,PL 4 x 14 x 39'-10,HS01,PROD,261,1,EA,1000656599,076,3/15/2019,3/15/2019,D-1180301-11524,Special stock PROD Q D-1180301-11524 1180301A-13G22-TA of this material does not exist
,1180301A-13G22-TB,PL 4 x 14 x 32'-10 5/16,HS01,PROD,261,1,EA,1000656599,076,3/15/2019,3/15/2019,D-1180301-11524,Special stock PROD Q D-1180301-11524 1180301A-13G22-TB of this material does not exist
,1180301A-13G22-WA,PL 3/4 x 25 7/16 x 72'-4 1/2,HS01,PROD,261,1,EA,1000656599,076,3/15/2019,3/15/2019,D-1180301-11524,Special stock PROD Q D-1180301-11524 1180301A-13G22-WA of this material does not exist
,1180301A-13G8-TB,PL 4 x 14 x 32'-10 5/16,HS01,PROD,261,1,EA,1000656625,076,2/20/2019,2/20/2019,D-1180301-11448,Special stock PROD Q D-1180301-11448 1180301A-13G8-TB of this material does not exist
,1180301A-13G8-WA,PL 3/4 x 25 7/16 x 72'-4 1/2,HS01,PROD,261,1,EA,1000656625,076,2/20/2019,2/20/2019,D-1180301-11448,Special stock PROD Q D-1180301-11448 1180301A-13G8-WA of this material does not exist
,1180301A-14G3-BB,PL 4 x 20 x 39'-10,HS01,PROD,261,1,EA,1000656627,076,2/15/2019,2/15/2019,D-1180301-11714,Special stock PROD Q D-1180301-11714 1180301A-14G3-BB of this material does not exist
,1180301A-14G3-TA,PL 4 x 14 x 39'-10,HS01,PROD,261,1,EA,1000656627,076,2/15/2019,2/15/2019,D-1180301-11714,Special stock PROD Q D-1180301-11714 1180301A-14G3-TA of this material does not exist
,1180301A-14G3-TB,PL 4 x 14 x 32'-10 5/16,HS01,PROD,261,1,EA,1000656627,076,2/15/2019,2/15/2019,D-1180301-11714,Special stock PROD Q D-1180301-11714 1180301A-14G3-TB of this material does not exist
,1180301A-14G3-WA,PL 3/4 x 25 7/16 x 72'-4 1/2,HS01,PROD,261,1,EA,1000656627,076,2/15/2019,2/15/2019,D-1180301-11714,Special stock PROD Q D-1180301-11714 1180301A-14G3-WA of this material does not exist
,1180301A-16G2-BA,PL 4 x 20 x 32'-11 3/4,HS01,PROD,261,1,EA,1000656630,076,2/26/2019,2/26/2019,D-1180301-11847,Special stock PROD Q D-1180301-11847 1180301A-16G2-BA of this material does not exist
,1180301A-16G2-BB,PL 4 x 20 x 39'-10,HS01,PROD,261,1,EA,1000656630,076,2/26/2019,2/26/2019,D-1180301-11847,Special stock PROD Q D-1180301-11847 1180301A-16G2-BB of this material does not exist
,1180301A-16G2-TA,PL 4 x 14 x 39'-10,HS01,PROD,261,1,EA,1000656630,076,2/26/2019,2/26/2019,D-1180301-11847,Special stock PROD Q D-1180301-11847 1180301A-16G2-TA of this material does not exist
,1180301A-16G2-TB,PL 4 x 14 x 32'-10 5/16,HS01,PROD,261,1,EA,1000656630,076,2/26/2019,2/26/2019,D-1180301-11847,Special stock PROD Q D-1180301-11847 1180301A-16G2-TB of this material does not exist
,1180301A-7G1-BA,PL 4 x 20 x 32'-11 3/4,HS01,PROD,261,1,EA,1000656633,076,3/5/2019,3/5/2019,D-1180301-11220,Special stock PROD Q D-1180301-11220 1180301A-7G1-BA of this material does not exist
,1180301A-7G1-BB,PL 4 x 20 x 39'-10,HS01,PROD,261,1,EA,1000656633,076,3/5/2019,3/5/2019,D-1180301-11220,Special stock PROD Q D-1180301-11220 1180301A-7G1-BB of this material does not exist
,1180301A-7G1-TA,PL 4 x 14 x 39'-10,HS01,PROD,261,1,EA,1000656633,076,3/5/2019,3/5/2019,D-1180301-11220,Special stock PROD Q D-1180301-11220 1180301A-7G1-TA of this material does not exist
,1180301A-7G1-TB,PL 4 x 14 x 32'-10 5/16,HS01,PROD,261,1,EA,1000656633,076,3/5/2019,3/5/2019,D-1180301-11220,Special stock PROD Q D-1180301-11220 1180301A-7G1-TB of this material does not exist
,1180301A-X1A,PL 1 x 6 x 2'-0,HS02,PROD,261,2,EA,1000656656,076,2/28/2019,3/6/2019,D-1180301-11163,Special stock PROD Q D-1180301-11163 1180301A-X1A of this material does not exist
,1180301A-X1A,PL 1 x 6 x 2'-0,HS02,PROD,261,2,EA,1000656657,076,3/5/2019,3/5/2019,D-1180301-11182,Special stock PROD Q D-1180301-11182 1180301A-X1A of this material does not exist
,1180301A-X1B,PL 1 x 6 x 2'-0,HS02,PROD,261,4,EA,1000656652,076,2/12/2019,3/6/2019,D-1180301-11790,Special stock PROD Q D-1180301-11790 1180301A-X1B of this material does not exist
,1180301A-X1B,PL 1 x 6 x 2'-0,HS02,PROD,261,4,EA,1000656640,076,2/15/2019,3/6/2019,D-1180301-11315,Special stock PROD Q D-1180301-11315 1180301A-X1B of this material does not exist
,1180301A-X1B,PL 1 x 6 x 2'-0,HS02,PROD,261,4,EA,1000656646,076,2/15/2019,3/6/2019,D-1180301-11372,Special stock PROD Q D-1180301-11372 1180301A-X1B of this material does not exist
,1180301A-X1B,PL 1 x 6 x 2'-0,HS02,PROD,261,4,EA,1000656650,076,2/15/2019,3/6/2019,D-1180301-11676,Special stock PROD Q D-1180301-11676 1180301A-X1B of this material does not exist
,1180301A-X1B,PL 1 x 6 x 2'-0,HS02,PROD,261,4,EA,1000656647,076,2/25/2019,3/6/2019,D-1180301-11391,Special stock PROD Q D-1180301-11391 1180301A-X1B of this material does not exist
,1180301A-X1B,PL 1 x 6 x 2'-0,HS02,PROD,261,4,EA,1000656648,076,2/25/2019,3/6/2019,D-1180301-11429,Special stock PROD Q D-1180301-11429 1180301A-X1B of this material does not exist
,1180301A-X1B,PL 1 x 6 x 2'-0,HS02,PROD,261,4,EA,1000656649,076,2/25/2019,3/6/2019,D-1180301-11467,Special stock PROD Q D-1180301-11467 1180301A-X1B of this material does not exist
,1180301A-X1B,PL 1 x 6 x 2'-0,HS02,PROD,261,2,EA,1000656656,076,2/28/2019,3/6/2019,D-1180301-11163,Special stock PROD Q D-1180301-11163 1180301A-X1B of this material does not exist
,1180301A-X1B,PL 1 x 6 x 2'-0,HS02,PROD,261,4,EA,1000656654,076,2/28/2019,3/6/2019,D-1180301-11828,Special stock PROD Q D-1180301-11828 1180301A-X1B of this material does not exist
,1180301A-X1B,PL 1 x 6 x 2'-0,HS02,PROD,261,4,EA,1000656655,076,2/28/2019,3/6/2019,D-1180301-11866,Special stock PROD Q D-1180301-11866 1180301A-X1B of this material does not exist
,1180301A-X1B,PL 1 x 6 x 2'-0,HS02,PROD,261,4,EA,1000656641,076,3/5/2019,3/5/2019,D-1180301-11505,Special stock PROD Q D-1180301-11505 1180301A-X1B of this material does not exist
,1180301A-X1B,PL 1 x 6 x 2'-0,HS02,PROD,261,2,EA,1000656657,076,3/5/2019,3/5/2019,D-1180301-11182,Special stock PROD Q D-1180301-11182 1180301A-X1B of this material does not exist
,1180301A-X1B,PL 1 x 6 x 2'-0,HS02,PROD,261,4,EA,1000656642,076,3/12/2019,3/12/2019,D-1180301-11543,Special stock PROD Q D-1180301-11543 1180301A-X1B of this material does not exist
,1180301A-X2A,PL 3/4 x 6 x 2'-0,HS02,PROD,261,6,EA,1000656652,076,2/12/2019,3/6/2019,D-1180301-11790,Special stock PROD Q D-1180301-11790 1180301A-X2A of this material does not exist
,1180301A-X2A,PL 3/4 x 6 x 2'-0,HS02,PROD,261,6,EA,1000656640,076,2/15/2019,3/6/2019,D-1180301-11315,Special stock PROD Q D-1180301-11315 1180301A-X2A of this material does not exist
,1180301A-X2A,PL 3/4 x 6 x 2'-0,HS02,PROD,261,6,EA,1000656646,076,2/15/2019,3/6/2019,D-1180301-11372,Special stock PROD Q D-1180301-11372 1180301A-X2A of this material does not exist
,1180301A-X2A,PL 3/4 x 6 x 2'-0,HS02,PROD,261,6,EA,1000656650,076,2/15/2019,3/6/2019,D-1180301-11676,Special stock PROD Q D-1180301-11676 1180301A-X2A of this material does not exist
,1180301A-X2A,PL 3/4 x 6 x 2'-0,HS02,PROD,261,6,EA,1000656647,076,2/25/2019,3/6/2019,D-1180301-11391,Special stock PROD Q D-1180301-11391 1180301A-X2A of this material does not exist
,1180301A-X2A,PL 3/4 x 6 x 2'-0,HS02,PROD,261,6,EA,1000656648,076,2/25/2019,3/6/2019,D-1180301-11429,Special stock PROD Q D-1180301-11429 1180301A-X2A of this material does not exist
,1180301A-X2A,PL 3/4 x 6 x 2'-0,HS02,PROD,261,6,EA,1000656649,076,2/25/2019,3/6/2019,D-1180301-11467,Special stock PROD Q D-1180301-11467 1180301A-X2A of this material does not exist
,1180301A-X2A,PL 3/4 x 6 x 2'-0,HS02,PROD,261,3,EA,1000656656,076,2/28/2019,3/6/2019,D-1180301-11163,Special stock PROD Q D-1180301-11163 1180301A-X2A of this material does not exist
,1180301A-X2A,PL 3/4 x 6 x 2'-0,HS02,PROD,261,6,EA,1000656654,076,2/28/2019,3/6/2019,D-1180301-11828,Special stock PROD Q D-1180301-11828 1180301A-X2A of this material does not exist
,1180301A-X2A,PL 3/4 x 6 x 2'-0,HS02,PROD,261,6,EA,1000656655,076,2/28/2019,3/6/2019,D-1180301-11866,Special stock PROD Q D-1180301-11866 1180301A-X2A of this material does not exist
,1180301A-X2A,PL 3/4 x 6 x 2'-0,HS02,PROD,261,6,EA,1000656641,076,3/5/2019,3/5/2019,D-1180301-11505,Special stock PROD Q D-1180301-11505 1180301A-X2A of this material does not exist
,1180301A-X2A,PL 3/4 x 6 x 2'-0,HS02,PROD,261,3,EA,1000656657,076,3/5/2019,3/5/2019,D-1180301-11182,Special stock PROD Q D-1180301-11182 1180301A-X2A of this material does not exist
,1180301A-X2A,PL 3/4 x 6 x 2'-0,HS02,PROD,261,6,EA,1000656642,076,3/12/2019,3/12/2019,D-1180301-11543,Special stock PROD Q D-1180301-11543 1180301A-X2A of this material does not exist
,1190011B-15100_CS,PL 2 x 84 x 20'-0,HS01,RAW,261,"3,693.139",IN2,1000669266,076,3/1/2019,3/1/2019,D-1190011-10580,Special stock RAW Q D-1190011-10580 1190011B-15100_CS of this material does not exist
,1190011B-15100_CS,PL 2 x 84 x 20'-0,HS01,RAW,261,"3,685.286",IN2,1000669267,076,3/1/2019,3/1/2019,D-1190011-10580,Special stock RAW Q D-1190011-10580 1190011B-15100_CS of this material does not exist
,1190011B-15100_CS,PL 2 x 84 x 20'-0,HS01,RAW,261,"3,693.332",IN2,1000669268,076,3/1/2019,3/1/2019,D-1190011-10580,Special stock RAW Q D-1190011-10580 1190011B-15100_CS of this material does not exist
,1190011B-15100_CS,PL 2 x 84 x 20'-0,HS01,RAW,261,"3,690.325",IN2,1000669269,076,3/1/2019,3/1/2019,D-1190011-10580,Special stock RAW Q D-1190011-10580 1190011B-15100_CS of this material does not exist
,1190011B-15100_CS,PL 2 x 84 x 20'-0,HS01,RAW,261,"3,698.086",IN2,1000669271,076,3/1/2019,3/1/2019,D-1190011-10580,Special stock RAW Q D-1190011-10580 1190011B-15100_CS of this material does not exist
,1190011B-15100_CS,PL 2 x 84 x 20'-0,HS01,RAW,261,"3,690.654",IN2,1000669270,076,3/1/2019,3/1/2019,D-1190011-10580,Special stock RAW Q D-1190011-10580 1190011B-15100_CS of this material does not exist
,1190011B-15100_CS,PL 2 x 84 x 20'-0,HS01,RAW,261,"3,692.654",IN2,1000669272,076,3/1/2019,3/1/2019,D-1190011-10580,Special stock RAW Q D-1190011-10580 1190011B-15100_CS of this material does not exist
,1190011B-15100_CS,PL 2 x 84 x 20'-0,HS01,RAW,261,"3,685.695",IN2,1000669275,076,3/1/2019,3/1/2019,D-1190011-10580,Special stock RAW Q D-1190011-10580 1190011B-15100_CS of this material does not exist
,1190011B-15100_CS,PL 2 x 84 x 20'-0,HS01,RAW,261,"3,668.117",IN2,1000669296,076,3/1/2019,3/1/2019,D-1190011-10580,Special stock RAW Q D-1190011-10580 1190011B-15100_CS of this material does not exist
,1190011B-15100_CS,PL 2 x 84 x 20'-0,HS01,RAW,261,"3,668.189",IN2,1000669295,076,3/1/2019,3/1/2019,D-1190011-10580,Special stock RAW Q D-1190011-10580 1190011B-15100_CS of this material does not exist
,1190011B-15100_CS,PL 2 x 84 x 20'-0,HS01,RAW,261,"3,668.141",IN2,1000669297,076,3/1/2019,3/1/2019,D-1190011-10580,Special stock RAW Q D-1190011-10580 1190011B-15100_CS of this material does not exist
,1190011B-15100_CS,PL 2 x 84 x 20'-0,HS01,RAW,261,"3,668.133",IN2,1000669298,076,3/1/2019,3/1/2019,D-1190011-10580,Special stock RAW Q D-1190011-10580 1190011B-15100_CS of this material does not exist
,1190011B-15100_CS,PL 2 x 84 x 20'-0,HS01,RAW,261,"3,686.248",IN2,1000669344,076,3/4/2019,3/4/2019,D-1190011-10580,Special stock RAW Q D-1190011-10580 1190011B-15100_CS of this material does not exist
,1190011B-15100_CS,PL 2 x 84 x 20'-0,HS01,RAW,261,"3,687.259",IN2,1000669342,076,3/4/2019,3/4/2019,D-1190011-10580,Special stock RAW Q D-1190011-10580 1190011B-15100_CS of this material does not exist
,1190011B-15100_CS,PL 2 x 84 x 20'-0,HS01,RAW,261,"3,687.167",IN2,1000669341,076,3/4/2019,3/4/2019,D-1190011-10580,Special stock RAW Q D-1190011-10580 1190011B-15100_CS of this material does not exist
,1190011B-15100_CS,PL 2 x 84 x 20'-0,HS01,RAW,261,"3,687.066",IN2,1000669343,076,3/4/2019,3/4/2019,D-1190011-10580,Special stock RAW Q D-1190011-10580 1190011B-15100_CS of this material does not exist
,50/50W-0006A,Stock PL 3/8 x 120 x 8'-0,HS01,M3,261,"4,911.444",IN2,1000664562,006,2/7/2019,2/7/2019,,Material 50/50W-0006A HS01 M3 does not exist
,50/50W-0006A,Stock PL 3/8 x 120 x 8'-0,HS01,I9,261,"4,142.085",IN2,1000664835,021,2/8/2019,2/8/2019,,"Deficit of SL Unrestricted-use 4,142.085 IN2 : 50/50W-0006A HS01 I9"
,50/50W-0006A,Stock PL 3/8 x 120 x 8'-0,HS01,I9,261,"2,682.941",IN2,1000664839,021,2/8/2019,2/8/2019,,"Deficit of SL Unrestricted-use 2,682.941 IN2 : 50/50W-0006A HS01 I9"
,50/50W-0006A,Stock PL 3/8 x 120 x 8'-0,HS01,I9,261,"2,259.319",IN2,1000664840,021,2/8/2019,2/8/2019,,"Deficit of SL Unrestricted-use 2,259.319 IN2 : 50/50W-0006A HS01 I9"
,50/50W-0006A,Stock PL 3/8 x 120 x 8'-0,HS01,I9,261,188.277,IN2,1000665939,021,2/13/2019,2/13/2019,,Deficit of SL Unrestricted-use 188.277 IN2 : 50/50W-0006A HS01 I9
,50/50W-0006A,Stock PL 3/8 x 120 x 8'-0,HS01,I9,261,"19,253.740",IN2,1000665966,021,2/13/2019,2/13/2019,,"Deficit of SL Unrestricted-use 19,253.740 IN2 : 50/50W-0006A HS01 I9"
,50/50W-0006A,Stock PL 3/8 x 120 x 8'-0,HS01,I9,261,564.830,IN2,1000667806,021,2/20/2019,2/20/2019,,Deficit of SL Unrestricted-use 564.830 IN2 : 50/50W-0006A HS01 I9
,50/50W-0006A,Stock PL 3/8 x 120 x 8'-0,HS01,M3,261,"4,911.444",IN2,1000670623,006,3/8/2019,3/8/2019,,Material 50/50W-0006A HS01 M3 does not exist
,50/50W-0010,PL 5/8 x 96 x 20'-0 {50/50WT2},HS01,H2,261,"8,320.000",IN2,1000663535,021,2/4/2019,2/4/2019,,"Deficit of SL Unrestricted-use 8,320.000 IN2 : 50/50W-0010 HS01 H2"
,50/50W-0010,PL 5/8 x 96 x 20'-0 {50/50WT2},HS01,H2,261,"7,040.000",IN2,1000663537,021,2/4/2019,2/4/2019,,"Deficit of SL Unrestricted-use 7,040.000 IN2 : 50/50W-0010 HS01 H2"
,50/50W-0010,PL 5/8 x 96 x 20'-0 {50/50WT2},HS01,H2,261,"6,934.972",IN2,1000663540,021,2/4/2019,2/4/2019,,"Deficit of SL Unrestricted-use 6,934.972 IN2 : 50/50W-0010 HS01 H2"
,50/50W-0010,PL 5/8 x 96 x 20'-0 {50/50WT2},HS01,H2,261,"7,565.424",IN2,1000663544,021,2/4/2019,2/4/2019,,"Deficit of SL Unrestricted-use 7,565.424 IN2 : 50/50W-0010 HS01 H2"
,50/50W-0010,PL 5/8 x 96 x 20'-0 {50/50WT2},HS01,H2,261,"8,195.876",IN2,1000663549,021,2/4/2019,2/4/2019,,"Deficit of SL Unrestricted-use 8,195.876 IN2 : 50/50W-0010 HS01 H2"
,50/50W-0010,PL 5/8 x 96 x 20'-0 {50/50WT2},HS01,H2,261,"3,399.444",IN2,1000663551,021,2/4/2019,2/4/2019,,"Deficit of SL Unrestricted-use 3,399.444 IN2 : 50/50W-0010 HS01 H2"
,50/50W-0010,PL 5/8 x 96 x 20'-0 {50/50WT2},HS01,H2,261,"2,266.296",IN2,1000663553,021,2/4/2019,2/4/2019,,"Deficit of SL Unrestricted-use 2,266.296 IN2 : 50/50W-0010 HS01 H2"
,50/50W-0010,PL 5/8 x 96 x 20'-0 {50/50WT2},HS01,H2,261,"2,077.438",IN2,1000663555,021,2/4/2019,2/4/2019,,"Deficit of SL Unrestricted-use 2,077.438 IN2 : 50/50W-0010 HS01 H2"
,50/50W-0010,PL 5/8 x 96 x 20'-0 {50/50WT2},HS01,H2,261,"2,455.154",IN2,1000663586,021,2/4/2019,2/4/2019,,"Deficit of SL Unrestricted-use 2,455.154 IN2 : 50/50W-0010 HS01 H2"
,50/50W-0010,PL 5/8 x 96 x 20'-0 {50/50WT2},HS01,H2,261,755.432,IN2,1000663587,021,2/4/2019,2/4/2019,,Deficit of SL Unrestricted-use 755.432 IN2 : 50/50W-0010 HS01 H2
,50/50W-0010,PL 5/8 x 96 x 20'-0 {50/50WT2},HS01,I5,261,"11,460.985",IN2,1000663566,021,2/4/2019,2/4/2019,,"Deficit of SL Unrestricted-use 11,460.985 IN2 : 50/50W-0010 HS01 I5"
,50/50W-0010,PL 5/8 x 96 x 20'-0 {50/50WT2},HS01,I5,261,"11,460.985",IN2,1000663590,021,2/4/2019,2/4/2019,,"Deficit of SL Unrestricted-use 11,460.985 IN2 : 50/50W-0010 HS01 I5"
,50/50W-0010,PL 5/8 x 96 x 20'-0 {50/50WT2},HS01,H2,261,"7,533.031",IN2,1000663571,021,2/4/2019,2/4/2019,,"Deficit of SL Unrestricted-use 7,533.031 IN2 : 50/50W-0010 HS01 H2"
,50/50W-0010,PL 5/8 x 96 x 20'-0 {50/50WT2},HS01,I5,261,"5,730.493",IN2,1000663568,021,2/4/2019,2/4/2019,,"Deficit of SL Unrestricted-use 5,730.493 IN2 : 50/50W-0010 HS01 I5"
,50/50W-0010,PL 5/8 x 96 x 20'-0 {50/50WT2},HS01,I5,261,"9,247.475",IN2,1000663572,021,2/4/2019,2/4/2019,,"Deficit of SL Unrestricted-use 9,247.475 IN2 : 50/50W-0010 HS01 I5"
,50/50W-0010,PL 5/8 x 96 x 20'-0 {50/50WT2},HS01,H2,261,337.764,IN2,1000664759,021,2/8/2019,2/8/2019,,Deficit of SL Unrestricted-use 337.764 IN2 : 50/50W-0010 HS01 H2
,50/50W-0010,PL 5/8 x 96 x 20'-0 {50/50WT2},HS01,H2,261,879.348,IN2,1000664760,021,2/8/2019,2/8/2019,,Deficit of SL Unrestricted-use 879.348 IN2 : 50/50W-0010 HS01 H2
,50/50W-0010,PL 5/8 x 96 x 20'-0 {50/50WT2},HS01,H2,261,879.348,IN2,1000664781,021,2/8/2019,2/8/2019,,Deficit of SL Unrestricted-use 879.348 IN2 : 50/50W-0010 HS01 H2
,50/50W-0010,PL 5/8 x 96 x 20'-0 {50/50WT2},HS01,H2,261,"5,022.021",IN2,1000664791,021,2/8/2019,2/8/2019,,"Deficit of SL Unrestricted-use 5,022.021 IN2 : 50/50W-0010 HS01 H2"
,50/50W-0010,PL 5/8 x 96 x 20'-0 {50/50WT2},HS01,I5,261,"11,460.985",IN2,1000664789,021,2/8/2019,2/8/2019,,"Deficit of SL Unrestricted-use 11,460.985 IN2 : 50/50W-0010 HS01 I5"
,50/50W-0010,PL 5/8 x 96 x 20'-0 {50/50WT2},HS01,I5,261,"6,876.591",IN2,1000664797,021,2/8/2019,2/8/2019,,"Deficit of SL Unrestricted-use 6,876.591 IN2 : 50/50W-0010 HS01 I5"
,50/50W-0010,PL 5/8 x 96 x 20'-0 {50/50WT2},HS01,I10,261,198.478,IN2,1000665950,021,2/13/2019,2/13/2019,,Deficit of SL Unrestricted-use 198.478 IN2 : 50/50W-0010 HS01 I10
,50/50W-0010,PL 5/8 x 96 x 20'-0 {50/50WT2},HS01,I10,261,311.108,IN2,1000665951,021,2/13/2019,2/13/2019,,Deficit of SL Unrestricted-use 311.108 IN2 : 50/50W-0010 HS01 I10
,50/50W-0010,PL 5/8 x 96 x 20'-0 {50/50WT2},HS01,I10,261,311.108,IN2,1000665952,021,2/13/2019,2/13/2019,,Deficit of SL Unrestricted-use 311.108 IN2 : 50/50W-0010 HS01 I10
,50/50W-0010,PL 5/8 x 96 x 20'-0 {50/50WT2},HS01,I11,261,"11,665.265",IN2,1000667787,021,2/20/2019,2/20/2019,,"Deficit of SL Unrestricted-use 11,397.288 IN2 : 50/50W-0010 HS01 I11"
,50/50W-0010,PL 5/8 x 96 x 20'-0 {50/50WT2},HS01,I11,261,"3,888.422",IN2,1000667788,021,2/20/2019,2/20/2019,,"Deficit of SL Unrestricted-use 3,620.445 IN2 : 50/50W-0010 HS01 I11"
,50/50W-0010,PL 5/8 x 96 x 20'-0 {50/50WT2},HS01,I11,261,"10,207.105",IN2,1000667791,021,2/20/2019,2/20/2019,,"Deficit of SL Unrestricted-use 9,939.128 IN2 : 50/50W-0010 HS01 I11"
,50/50W-0010,PL 5/8 x 96 x 20'-0 {50/50WT2},HS01,I11,261,"5,832.633",IN2,1000667792,021,2/20/2019,2/20/2019,,"Deficit of SL Unrestricted-use 5,564.656 IN2 : 50/50W-0010 HS01 I11"
,50/50W-0010,PL 5/8 x 96 x 20'-0 {50/50WT2},HS01,I11,261,"2,597.888",IN2,1000667793,021,2/20/2019,2/20/2019,,"Deficit of SL Unrestricted-use 2,329.911 IN2 : 50/50W-0010 HS01 I11"
,50/50W-0010,PL 5/8 x 96 x 20'-0 {50/50WT2},HS01,I11,261,"1,894.509",IN2,1000667794,021,2/20/2019,2/20/2019,,"Deficit of SL Unrestricted-use 1,626.532 IN2 : 50/50W-0010 HS01 I11"
,50/50W-0010,PL 5/8 x 96 x 20'-0 {50/50WT2},HS01,I11,261,"7,290.789",IN2,1000667795,021,2/20/2019,2/20/2019,,"Deficit of SL Unrestricted-use 7,022.812 IN2 : 50/50W-0010 HS01 I11"
,50/50W-0010,PL 5/8 x 96 x 20'-0 {50/50WT2},HS01,I11,261,"1,298.944",IN2,1000667797,021,2/20/2019,2/20/2019,,"Deficit of SL Unrestricted-use 1,030.967 IN2 : 50/50W-0010 HS01 I11"
,50/50W-0010,PL 5/8 x 96 x 20'-0 {50/50WT2},HS01,I11,261,"6,804.739",IN2,1000667796,021,2/20/2019,2/20/2019,,"Deficit of SL Unrestricted-use 6,536.762 IN2 : 50/50W-0010 HS01 I11"
,50/50W-0010,PL 5/8 x 96 x 20'-0 {50/50WT2},HS01,I11,261,"1,894.509",IN2,1000667798,021,2/20/2019,2/20/2019,,"Deficit of SL Unrestricted-use 1,626.532 IN2 : 50/50W-0010 HS01 I11"
,50/50W-0010,PL 5/8 x 96 x 20'-0 {50/50WT2},HS01,I11,261,"9,721.055",IN2,1000667801,021,2/20/2019,2/20/2019,,"Deficit of SL Unrestricted-use 9,453.078 IN2 : 50/50W-0010 HS01 I11"
,50/50W-0010,PL 5/8 x 96 x 20'-0 {50/50WT2},HS01,I11,261,"1,948.416",IN2,1000667800,021,2/20/2019,2/20/2019,,"Deficit of SL Unrestricted-use 1,680.439 IN2 : 50/50W-0010 HS01 I11"
,50/50W-0010,PL 5/8 x 96 x 20'-0 {50/50WT2},HS01,I11,261,"4,374.474",IN2,1000667799,021,2/20/2019,2/20/2019,,"Deficit of SL Unrestricted-use 4,106.497 IN2 : 50/50W-0010 HS01 I11"
